Topic,Words,Frequency,Timestamp
53,"depression, caregivers, psychological, anxiety, distress",37,2025.0
54,"irinotecan, naliri, naliri5fulv, liposomal, 5fulv",31,2025.0
55,"ubiquitin, ubiquitination, usp10, usp1, ligase",27,2025.0
56,"causal, mr, mendelian, randomization, twosample",41,2025.0
57,"sbrt, stereotactic, radiotherapy, radiation, gy",21,2025.0
58,"insulin, beta, islets, islet, diabetes",14,2025.0
59,"pni, nerves, perineural, neural, schwann",30,2025.0
60,"kras, inhibitors, ras, krasg12c, sotorasib",29,2025.0
61,"hcc, hepatocellular, genes, signature, immune",28,2025.0
62,"m6a, msup6supa, modification, rna, n6methyladenosine",19,2025.0
63,"folfirinox, adjuvant, resectable, neoadjuvant, tbf",17,2025.0
64,"metabolic, metabolism, reprogramming, energy, glucose",23,2025.0
65,"gastric, gastrectomy, lagc, neoadjuvant, noderads",22,2025.0
66,"peritoneal, hipec, intraperitoneal, peritonectomy, crs",19,2025.0
67,"cca, icc, cholangiocarcinoma, icca, ncoa4",22,2025.0
68,"tace, lenvatinib, chemoembolization, uhcc, transarterial",23,2025.0
69,"exosomes, medulloblastoma, exosome, iexokrassupg12dsup, recipient",17,2025.0
70,"channels, channel, ion, casup2sup, trpm7",15,2025.0
71,"snhg3, rnf144aas1, linc02987, pvt1, hcc",5,2025.0
72,"btc, tract, durvalumab, biliary, cisplatin",29,2025.0
73,"pannets, pannet, daxx, neuroendocrine, daxxatrx",17,2025.0
74,"ire, electroporation, irreversible, ect, accentuation",10,2025.0
75,"cystic, pcls, surveillance, cyst, cysts",14,2025.0
76,"msih, microsatellite, msi, mmr, mismatch",15,2025.0
77,"metabolites, metabolic, metabolomics, metabolite, metabolomic",17,2025.0
78,"splenic, warshaw, spleenpreserving, kimura, distal",22,2025.0
79,"ctcs, ctc, circulating, blood, peripheral",17,2025.0
80,"gbc, gallbladder, t2, gbca, ezalbi",20,2025.0
81,"cheus, elastography, ultrasound, dfieus, contrastenhanced",12,2025.0
82,"pain, splanchnic, neurolysis, plexus, celiac",14,2025.0
83,"adc, antibodydrug, adcs, antibody, conjugate",24,2025.0
84,"petct, suvmax, fdg, sup18supffdg, fdgpetct",11,2025.0
85,"rcc, renal, nephrectomy, metastases, weakfocal",14,2025.0
86,"metformin, pioglitazone, diabetes, hyperinsulinemia, insulin",8,2025.0
87,"nodmpc, variants, prs, ca125, snps",11,2025.0
88,"screening, surveillance, individuals, mced, hris",17,2025.0
89,"mri, 50t, fppa, dilatation, 30t",12,2025.0
90,"oligometastatic, synchronous, metastases, liver, metachronous",20,2025.0
91,"fapi, petct, sup18supffdg, fap, pet",19,2025.0
92,"genomic, alterations, mmt, actionable, mutations",16,2025.0
93,"diabetes, alcohol, risk, women, le8",15,2025.0
94,"petct, sup68supgadotatate, pet, gadotatate, 68",13,2025.0
95,"hepatitis, hbv, hcv, avt, antiviral",16,2025.0
96,"pandemic, covid19, 2020, llar, prepandemic",7,2025.0
97,"nomogram, calibration, validation, ucp, curve",11,2025.0
98,"surufatinib, captem, cabozantinib, stz5fu, everolimus",13,2025.0
99,"genes, degs, hub, hesperetin, t2d",8,2025.0
100,"magnetic, nanoparticles, uifvios, hyperthermia, amf",10,2025.0
101,"editing, crispr, crisprcas9, crisprcas, nek9",18,2025.0
102,"3d, spheroids, culture, cultures, 2d",14,2025.0
103,"creb, ap, pancreatitis, acinar, sap",13,2025.0
104,"gbc, gallbladder, trim47, snhg1, ddx11",8,2025.0
105,"antibiotic, ssi, prophylaxis, bile, antibiotics",12,2025.0
106,"mitochondrial, mrpl3, mitophagy, mitochondria, beti",16,2025.0
107,"mirnas, mirna, serum, biomarkers, circulating",18,2025.0
108,"immunotherapy, checkpoint, jib04, immune, icis",7,2025.0
109,"celiac, dpcar, artery, axis, arcuate",16,2025.0
110,"atezolizumab, bevacizumab, plus, atebev, atezobev",18,2025.0
111,"nk, killer, snk, natural, cells",19,2025.0
112,"exercise, physical, prehabilitation, aerobic, nextac",18,2025.0
113,"gastrectomy, proximal, anastomotic, siewert, tldg",9,2025.0
114,"recurrence, tsi, routine, localonly, underestimation",10,2025.0
115,"integrin, v6, pet, uptake, imaging",18,2025.0
116,"adipocytes, obesity, adipose, cxcl5, omentin",14,2025.0
117,"germline, atm, variants, pathogenic, gpvs",10,2025.0
118,"margin, r1, frozen, neck, margins",12,2025.0
119,"bibliometric, research, publications, articles, trends",25,2025.0
120,"tgf, smad4, tbrg4, twsg1, cigh3",13,2025.0
121,"ssas, somatostatin, ssa, nets, lanreotide",7,2025.0
122,"vitamin, dsub3sub, vit, supplementation, b12",11,2025.0
123,"sting, cgassting, interferon, agonists, cgas",19,2025.0
124,"pei, pert, epi, exocrine, insufficiency",10,2025.0
125,"dogs, insulinoma, cats, dog, canine",15,2025.0
126,"masld, liver, bjjp, hepatic, maff",15,2025.0
127,"pbd, drainage, biliary, ptbd, bilirubin",14,2025.0
128,"fluorescence, imaging, nearinfrared, icg, fluorescent",13,2025.0
129,"mcn, serous, cystic, cystadenoma, sca",7,2025.0
130,"neutrophils, neutrophil, nets, traps, cd53",18,2025.0
131,"vhl, von, hippellindau, syndrome, fshreceptor",13,2025.0
132,"top0618, radioresistant, radioresistance, radiosensitivity, radiation",6,2025.0
133,"muc1, mucin, smuc5ac, mucins, muc17",8,2025.0
134,"electrochemical, immunosensor, detection, electrode, biosensor",18,2025.0
135,"neuroendocrine, minen, mixed, minens, case",15,2025.0
136,"transplantation, lt, donor, recipients, milan",11,2025.0
137,"zp3, zinc, zg16b, znf480, zfc3h1",11,2025.0
138,"lymphoma, ppl, bcell, dlbcl, hl",9,2025.0
139,"sft, spindle, chondrosarcoma, mesenchymal, sarcoma",4,2025.0
140,"ablation, eusrfa, lauromacrogol, eusguided, ethanol",13,2025.0
141,"lenvatinib, hcc, sorafenib, ephx1, sorafenibresistant",17,2025.0
142,"mir451a, mir374b5p, ielf3as1i, icpsf4i, imir985pi",3,2025.0
143,"ap, pancreatitis, acute, mel, cp",11,2025.0
144,"yap, hippo, yap1, yaptaz, vcpip1",8,2025.0
145,"lineage, tuft, mtcs, plasticity, pbrm1",4,2025.0
146,"mirnas, exosomal, micrornas, mdrtb, mirna",18,2025.0
147,"gc, aspn, fam198b, piezo2, stad",9,2025.0
148,"pscs, stellate, notch3, psc, calcipotriol",7,2025.0
149,"t1d, diabetes, islets, donors, enterovirus",11,2025.0
150,"cldn182, claudin, zolbetuximab, 182, cldn18",13,2025.0
151,"drainage, biliary, eusbd, eushgs, obstruction",17,2025.0
152,"hifu, histotripsy, dachengqi, acupoint, ultrasonic",6,2025.0
153,"platelets, thrombosis, tf, platelet, clot",7,2025.0
154,"pylori, pylorii, ih, helicobacter, msup2sup",11,2025.0
155,"hydrogels, stiffness, hydrogel, matrix, 3d",12,2025.0
156,"care, palliative, endoflife, eol, hospice",15,2025.0
157,"circpten, hcc, circmfn2, circ0046599, circrnas",8,2025.0
158,"panniculitis, paraneoplastic, skin, tm, hemolysis",11,2025.0
159,"kras, mrtx1133, inhibitors, g12d, adt1004",19,2025.0
160,"hif1, hypoxia, myb, ref1, bmal2",7,2025.0
161,"men1, endocrine, hyperparathyroidism, pituitary, neoplasia",8,2025.0
162,"fusions, nrg1, fusion, inrg1i, ret",16,2025.0
163,"gastroenterostomy, eusge, outlet, goo, obstruction",12,2025.0
164,"iopn, oncocytic, ipmn, papillary, intraductal",5,2025.0
165,"glp1, agonists, glp1ras, glp1ra, glucagonlike",26,2025.0
166,"pacc, acinar, pbl, carcinoma, acc",11,2025.0
167,"vaccine, vaccines, neoantigen, dc, wt1specific",10,2025.0
168,"docking, compounds, binding, ldha, inhibitors",15,2025.0
169,"senescence, senescent, sasp, senescenceassociated, cellular",11,2025.0
170,"ipnb, bile, intraductal, papillary, duct",8,2025.0
171,"her2, her2positive, trastuzumab, her2targeted, her3",13,2025.0
172,"immunotherapy, rit, gapep, asco, nonsolid",12,2025.0
173,"sma, mesenteric, smafirst, dissection, artery",14,2025.0
174,"radiomics, model, training, features, radiomic",15,2025.0
175,"thyroid, thyroidectomy, cabbaet, horner, nodules",5,2025.0
176,"msln, mesothelin, immunotoxin, labc13f08, antimsln",8,2025.0
177,"paad, magps, genes, midnolinrelated, prognostic",8,2025.0
178,"complexes, cptpt, ipicoplatin, gp, picoplatin",9,2025.0
179,"ucogc, osteoclastlike, undifferentiated, giant, uc",4,2025.0
180,"mir253p, mir184, t24, mir216, mfe",4,2025.0
181,"p53, plaur, gof, mutant, tp53",7,2025.0
182,"eusta, foundationone, cdx, acquisition, ultrasoundguided",4,2025.0
183,"chemoresist, signature, ribosome, genes, biogenesisrelated",7,2025.0
184,"variants, carriers, ibrca1i, vus, brca2",9,2025.0
185,"daam1, cbx3, dcaf1, misp, kin17",9,2025.0
186,"cgp, testing, genomic, mtb, profiling",7,2025.0
187,"dlm, liver, zeff, ati, acidenhanced",9,2025.0
188,"eusfnb, grading, eusfna, eus, concordance",9,2025.0
189,"incidentalomas, rectal, colon, rare, rectosigmoid",7,2025.0
190,"obesity, overweight, adulthood, bmi, overweightobesity",8,2025.0
191,"melanoma, cdkn2a, cutaneous, melanomas, mitf",7,2025.0
192,"dclk1, lfng, notch, centroacinar, lfngexpressing",2,2025.0
193,"scd58, cd58, tnk, expressional, separation",3,2025.0
194,"pulmonary, lung, metastases, nodule, thoracoscopic",5,2025.0
195,"pbm, bile, duct, gallbladder, maljunction",10,2025.0
196,"sarscov2, ace2, plac8, infection, covid19",3,2025.0
197,"cachexia, weight, cxilow, cxi, nutrition",10,2025.0
198,"alpps, pve, hypertrophy, flr, remnant",9,2025.0
199,"ramps, pancreatosplenectomy, antegrade, modular, lramps",4,2025.0
200,"terf2, telomerase, telomere, tpch, ltl",5,2025.0
201,"retracted, doi, pharmacol, rev, pmid",11,2025.0
202,"octogenarians, elderly, older, younger, adult",4,2025.0
203,"nodmp, diabetes, remps, igr, normalization",3,2025.0
204,"won, necrosectomy, lams, pfcs, eusguided",12,2025.0
205,"bclc, recurrence, noncurative, dphcc, hcc",10,2025.0
206,"diffusion, dwi, adc, diffusionweighted, dti",6,2025.0
207,"pdx, xenograft, patientderived, engraftment, implantation",4,2025.0
208,"mmp28, mmp2, mmp8, mmp11, ang",9,2025.0
209,"ecm, pyk2, matrix, mechanical, stiffness",5,2025.0
210,"sigg, booster, covid19, vaccines, vaccination",1,2025.0
211,"wnt, wntcatenin, catenin, fzds, pathway",6,2025.0
212,"acth, ectopic, cortisol, adrenal, adrenocorticotropic",9,2025.0
213,"aipmn, ipmnderived, ipmc, recurrence, invasive",5,2025.0
214,"uesl, nodular, ues, hepatic, component",2,2025.0
215,"nonhypervascular, nfpnens, nica, spns, dlct",2,2025.0
216,"bcioss, survivors, peristomal, spcs, pginhl",7,2025.0
217,"bm, brm, brain, metastases, cerebellar",7,2025.0
218,"strictures, biliary, biliseq, cytology, brush",8,2025.0
219,"olaparib, ibrcai, fuzuloparib, parp, pathogenic",5,2025.0
220,"haic, debtace, tace, pvtt, chemoembolization",5,2025.0
221,"microbubbles, microbubble, ultrasound, tus, cavitation",5,2025.0
222,"elderly, nat, older, agerelated, younger",2,2025.0
223,"dge, emptying, delayed, feeding, pd",11,2025.0
224,"ilc2s, il33, tlr, tlr3, ilc2",10,2025.0
225,"cannabinoids, cannabis, cbd, cb1, cannabidiol",13,2025.0
226,"ipfd, fat, fatty, fpd, fp",11,2025.0
227,"kras, mutations, g12d, wildtype, g12r",13,2025.0
228,"electric, ttfields, fields, nspef, field",8,2025.0
229,"stat3, mcpip1, itgb3, jakstat, lc",6,2025.0
230,"correction, corrects, doi, article, et",12,2025.0
231,"ep, papillectomy, ampullary, endoscopic, adenomas",7,2025.0
232,"aras, 3d, reality, cad, threedimensional",4,2025.0
233,"testing, genetic, gt, counselors, nccn",8,2025.0
234,"circ0075829, linc01547, mir125b, gemcitabine, gem",6,2025.0
235,"opioid, opioids, pain, hyperalgesia, naldemedine",6,2025.0
236,"pni, nutritional, spssupsup, conut, status",7,2025.0
237,"idcp, elns, lymph, lns, lnr",5,2025.0
238,"hh, hedgehog, glial, shh, dcbld2",4,2025.0
239,"nod, nodm, diabetes, hba1c, endpac",8,2025.0
240,"sedation, ercp, cannulation, cholangiopancreatography, pethidine",7,2025.0
241,"rg, lg, gastrectomy, robotic, rtg",7,2025.0
242,"copper, cuproptosis, ptpcncu, dsfcu, cucemofm",11,2025.0
243,"acs, ampullary, pact, adjuvant, aovca",5,2025.0
244,"spectral, hu, pcdct, images, virtual",9,2025.0
245,"cidd8633, ddr2, therapies, advances, targeted",4,2025.0
246,"mehp, terazosin, nafpd, ins1, gpr119",3,2025.0
247,"arterial, divestment, sma, resections, periarterial",8,2025.0
248,"ectopic, gastric, heterotopic, arising, submucosal",8,2025.0
249,"statin, statins, aspirin, rora, use",6,2025.0
250,"tls, tlss, lymphoid, tertiary, structures",6,2025.0
251,"slc25a19, recql4, hras, rgs14, lihc",5,2025.0
252,"icipi, icis, ici, pancreatitis, icirelated",13,2025.0
253,"pivkaii, tbcs, pivka, afp, pkc",6,2025.0
254,"rlr, benchmark, robotic, hepatectomy, laparoscopic",6,2025.0
255,"right, glissonean, hepatic, anatomic, lobe",7,2025.0
256,"rfa, ablation, radiofrequency, generator, idrfa",6,2025.0
257,"eus, endoscopic, interventions, ultrasound, drainage",3,2025.0
258,"cd40, anticd40, agonistic, agonists, antipdl1",6,2025.0
259,"raman, spectroscopy, spectral, labelfree, spectra",9,2025.0
260,"p16, diffuse, pannets, afp, neuroendocrine",2,2025.0
261,"frailty, frail, older, mfi5, mfi",10,2025.0
262,"icc, icca, vaca, hsmgps, nomogram",6,2025.0
263,"regret, decisionmaking, sdm, informed, opinion",11,2025.0
264,"armenia, eopc, 5year, stage, lopc",3,2025.0
265,"sup68supgapentixafor, 5t4, gallium68pentixafor, sup18supfalfrescah006, sup18supffdg",2,2025.0
266,"curcumin, nanocurcumin, liposomes, ionic, curcuminoids",7,2025.0
267,"rfa, ablation, radiofrequency, sbrt, rlh",9,2025.0
268,"autophagyrelated, args, autophagy, rheb, ptk6",4,2025.0
269,"varices, portal, variceal, shunt, vein",4,2025.0
270,"spink1, spink, urothelial, kazal, serine",6,2025.0
271,"macropinocytosis, nupr1, pp2a, zzw115, mtorc1",3,2025.0
272,"liquid, biopsy, platelets, circulating, ctcs",4,2025.0
273,"lung, sclc, ap, lepidic, smallcell",3,2025.0
274,"pcsk2, nets, nkx22, gastrinoma, isl1",2,2025.0
275,"semilaser, press, hyperpolarized, multivoxel, refocusing",2,2025.0
276,"pcls, ttnb, eusfnabased, fnb, diagnostic",4,2025.0
277,"language, reports, llms, gpt4, llm",13,2025.0
278,"slfn11, gempred, mesenchymallike, radiosensitivity, subtyping",7,2025.0
279,"emt, plasticity, mesenchymal, regeneration, emttfs",4,2025.0
280,"gal3, gal1, galectin3, gal9, ilgals3i",7,2025.0
281,"cytopathology, rom, system, categories, psc",4,2025.0
282,"ppis, ppi, pump, ranitidine, proton",4,2025.0
283,"grpr, sup18supfmetzpegsub2subrm26, radioligands, peptide, peptides",2,2025.0
284,"polyamine, polyamines, spermine, sms, metabolism",8,2025.0
285,"transfusion, perioperative, periampullary, transfusions, anemia",5,2025.0
286,"bold100, upr, er, grp78, unfolded",2,2025.0
287,"cholesterol, sqle, dhcr7, squalene, npc1l1",4,2025.0
288,"sirna, delivery, siceacam6, pvlp, phlipmir29a",3,2025.0
289,"lavage, cytology, peritoneal, cy, sfm",4,2025.0
290,"petct, insulinoma, insulinomas, localization, 68",13,2025.0
291,"mscs, exosomes, scevs, mesenchymal, mscderived",10,2025.0
292,"qol, hrqol, eortc, bsc, m1cpac",2,2025.0
293,"tuberculosis, tb, antituberculosis, splenic, pyrazinamide",3,2025.0
294,"governance, approval, scanpatient, nma, hpsg",2,2025.0
295,"them4, pdp1, signature, camk2a, bc",3,2025.0
296,"psma, petct, sup18supfpsma, choriocarcinoma, suvsubmaxsub",3,2025.0
297,"ant, hepatoblastoma, nomogram, ver, children",2,2025.0
298,"icg, fluorescence, indocyanine, green, perfusion",5,2025.0
299,"cyst, fluid, cea, cystic, cysts",6,2025.0
300,"aamr, 1999, trends, mortality, wonder",6,2025.0
301,"insulinoma, eusrfa, ablation, diazoxide, radiofrequency",4,2025.0
302,"ereg, hfsr, lactylcoa, kat2a, egfr",2,2025.0
303,"melanoma, anorectal, ampulla, vater, vm",3,2025.0
304,"gjb4, elf1, bclxl, gc, elf4",6,2025.0
305,"islet, transplantation, islets, xenotransplantation, iat",4,2025.0
306,"mcrc, a140, cetuximab, bevacizumab, tr",5,2025.0
307,"notch2, ferroptosisrelated, signature, frgbased, ferroptosis",2,2025.0
308,"mwa, ablation, microwave, tae, hemangioma",5,2025.0
309,"vaccines, mrna, vaccine, autogene, antigens",11,2025.0
310,"carcinosarcoma, genotypedriven, she, derangement, folfirinox",1,2025.0
311,"splicing, tut1, trisnrnp, srrm3, u4u6u5",4,2025.0
312,"upk3b, cd318, luad, immunotherapyresistance, coad",3,2025.0
313,"icg, fluorescence, indocyanine, green, icglr",4,2025.0
314,"clock, circadian, prps12, rhythms, bmal1",4,2025.0
315,"il17a, th17, il17, il17rb, il17rbmlk4",3,2025.0
316,"cscs, dsg2, pacscs, stem, txnip",3,2025.0
317,"irae, adrs, iraes, immunerelated, sbo",6,2025.0
318,"fbxo42, usp13, fbxo2, hcc, wdhd1",7,2025.0
319,"anamorelin, cachexia, nlr, appetite, weight",9,2025.0
320,"cipn, neuropathy, peripheral, pipn, cv",4,2025.0
321,"eras, recovery, compliance, hours, program",3,2025.0
322,"hsps, heat, shock, hsf1, hsp90",5,2025.0
323,"krassupg12dsup, ptf1a, krasg12d, alignment, mma",5,2025.0
324,"pembrolizumab, idekiiaff2i, urpdac, paricalcitol, cbr",6,2025.0
325,"hpd, hepatopancreatoduodenectomy, bile, extrahepatic, cholangiocarcinoma",5,2025.0
326,"tlr4, npfrelated, tak242, pyroptosis, necroptosis",1,2025.0
327,"hbv, hev, hbx, orf1, dtl",7,2025.0
328,"options, tailoredapproaches, sobering, biomarkerslimits, ye",3,2025.0
329,"dissection, gastrectomy, d2, lymph, gastric",6,2025.0
330,"ocrc, sems, placement, stent, selfexpandable",1,2025.0
331,"appendiceal, appendectomy, appendix, righthemicolectomy, ileocecectomy",2,2025.0
332,"scl1, pd1, pdl1, checkpoint, pd1pdl1",2,2025.0
333,"spatial, deconvolution, transcriptomics, spatially, s3r",11,2025.0
334,"stoma, calprotectin, hemicolectomy, anastomotic, anastomosis",3,2025.0
335,"getgeneai, nononcology, drug, graph, drugs",6,2025.0
336,"icidm, diabetes, checkpoint, ketoacidosis, mellitus",10,2025.0
337,"hyperthermia, ht, ltx315, rfh, meht",4,2025.0
338,"hhla2, endocrinerelated, b7h3, b7, hhla2associated",1,2025.0
339,"cirt, carbon, ion, reirradiation, letsubdsub",4,2025.0
340,"lactate, tmprss11b, lactylation, slc16a1, mct1",8,2025.0
341,"tsc, pnens, tuberous, sclerosis, syndromes",3,2025.0
342,"momomath, mrowmomomrow, math, costs, costeffectiveness",7,2025.0
343,"mir31605p, exosomal, irexo, rgmb, ncrnas",2,2025.0
344,"proc3, collagen, bigh3, col10a1, col11a1",4,2025.0
345,"resveratrol, grs, rvt, senescent, pgd2",4,2025.0
346,"peggcsf, gcsf, neutropenia, aortitis, prophylaxis",2,2025.0
347,"hrd, recombination, homologous, fanca, hrr",4,2025.0
348,"sumoylation, sumo, senp3, senp1, p27kip1",6,2025.0
349,"antihypertensive, asis, arbs, reninangiotensinaldosterone, angiotensin",3,2025.0
350,"sirt4, sirt6, 21mediated, calcium, sirt7",2,2025.0
351,"cca, bile, microbiota, microbial, biliary",3,2025.0
352,"ire, electroporation, irreversible, ireip001, betaglucan",4,2025.0
353,"protac, protacs, ck1, degradation, chimeras",5,2025.0
354,"itpn, tubulopapillary, echoes, intraductal, itpns",2,2025.0
355,"dysgeusia, cadmium, metals, cd, trace",5,2025.0
356,"rcc, ici, urothelial, sunitinib, spdl1",4,2025.0
357,"ki67, hotspot, hematology, counter, wsa",5,2025.0
358,"hypercalcemia, parathyroid, parathyroidhormonerelated, hypophosphataemia, denosumab",4,2025.0
359,"mvi, microvascular, nomogram, ucad, preoperative",6,2025.0
360,"dissection, lymphadenectomy, lymph, node, station",6,2025.0
361,"netherlands, cumulative, nl, familial, fap",1,2025.0
362,"itgav, integrin, itgb6, itga2, integrintargeted",3,2025.0
363,"ibd, psc, nts, ahr, bowel",3,2025.0
364,"cognitive, gfap, geriatric, impairment, chemoici",4,2025.0
365,"highergrade, features, radiomic, radiomics, ct",2,2025.0
366,"anxa2, anxa1, efferocytosis, annexin, membrane",3,2025.0
367,"phgdh, ibd, mafld, stk11, qflss",4,2025.0
368,"lynch, ls, syndrome, carriers, canadian",8,2025.0
369,"rectal, larc, cally, visceral, adipose",4,2025.0
370,"ascites, paracentesis, ascitx, pvs, catheter",4,2025.0
371,"vocs, exhaled, voc, breath, volatile",5,2025.0
372,"berberine, bbr, ampk, ceruleininduced, melanoma",2,2025.0
373,"belzutifan, von, hippellindau, hif2, vhl",6,2025.0
374,"guillainbarr, sintilimabinduced, iraes, gbs, icis",2,2025.0
375,"msjzd, stigmasterol, pharmacology, elemene, dchd",4,2025.0
376,"melatonin, mgll, mlt, ld50, gd",8,2025.0
377,"hav, crhav, havcrhav, mipd, artery",1,2025.0
378,"financial, ft, costs, bdt, toxicity",11,2025.0
379,"lmnb1, lama3, lamc2, stad, brca",2,2025.0
380,"chemokine, cxcr4, cxcr2, sch527123, ccr2",5,2025.0
381,"pbps, tb, postneoadjuvant, microscopic, ntb",1,2025.0
382,"gaed, nivolumab, gastric, sox, trastuzumab",3,2025.0
383,"adamts13, metalloproteinase, adam8, disintegrin, motifs",1,2025.0
384,"epha2, ep2, ep4, eph, epha1",3,2025.0
385,"pancreasspecific, circulating, blood, postpancreatectomy, mpdac",3,2025.0
386,"endocarditis, nbte, nonbacterial, thrombotic, embolic",6,2025.0
388,"osteosarcopenia, bmd, osteopenia, osteoporosis, ovf",4,2025.0
389,"lnr, ecc, icc, lns, 30",1,2025.0
390,"ha, cemip2, hyaluronic, hyaluronan, hyaluronidase",2,2025.0
391,"lactylation, h3k18la, histone, ccnb2, lactate",9,2025.0
392,"ido1, 23dioxygenase, kynurenine, indoleamine, ido",3,2025.0
394,"sds, shwachmandiamond, sbds, syndrome, eif6",6,2025.0
395,"htg, pediatric, children, pegaspa, pancreatitis",3,2025.0
396,"pard6b, ddx18, cbx4, crc, cbx",3,2025.0
397,"cerebral, infarction, trousseau, thrombotic, trousseaus",5,2025.0
398,"schwannoma, schwannomas, antidiabetic, rare, extremely",2,2025.0
399,"ahnak2, gkb202, pac, et1, nek",4,2025.0
400,"antiangiogenic, angiogenesis, bph, arteriolar, srhdr5birgd",5,2025.0
401,"smjn, mary, umbilical, josephs, sister",2,2025.0
402,"g4, g4s, qn302, wdddlpss, mdm2",2,2025.0
403,"qol, social, normative, functioning, promis",1,2025.0
404,"kifc1, etv1, bub1b, kif4a, kinesin",2,2025.0
405,"masld, nafld, nfd, lean, def",5,2025.0
406,"aprialbi, phlf, albi, ezalbi, score",4,2025.0
407,"nucleatum, crc, etbf, fusobacterium, nucleatumi",5,2025.0
408,"ipmn, oxyntic, spatial, ipmns, lowgrade",7,2025.0
409,"agnps, alginate, extracts, silver, antidiabetic",2,2025.0
410,"diabetes, 3c, pdacdm, pancreatogenic, type",4,2025.0
411,"paln, paraaortic, lymph, rln, nodepositive",3,2025.0
412,"esr, emrl, submucosal, endoscopic, distance",2,2025.0
413,"bariatric, mbs, obesity, paediatric, surgery",4,2025.0
414,"pfas, pfoa, obs, pfos, exposure",3,2025.0
415,"analgesia, pcia, opioid, epidural, tea",7,2025.0
416,"dmmrassociated, tmbhigh, mutational, signatures, repair",3,2025.0
417,"radiomics, scn, mcn, cystic, neoplasm",1,2025.0
418,"nat10, ac4c, nacetyltransferase, modification, n4acetylcytidine",9,2025.0
419,"icki, genegene, coexpression, coexpressionlike, network",2,2025.0
420,"vipoma, diarrhea, vasoactive, debulking, vip",2,2025.0
421,"brpc, nacmhimrt, gtvsubminsub, pfsdfsrfs, radiation",3,2025.0
423,"trailinduced, trail, mcl1, ph, hct116cells",1,2025.0
424,"chest, pitfalls, boundary, interpretation, abdominal",1,2025.0
425,"abo, blood, nono, type, trends",4,2025.0
426,"arid1a, swisnf, yaptaz, arid1adeficient, mir36133p",1,2025.0
427,"tnfaip3, mir125b5p, pcbp1as1, exosomes, mir34a",2,2025.0
428,"pancreatoblastoma, neuroblastoma, children, adult, pb",5,2025.0
430,"ar, nar, icc, 5cm, nonanatomic",1,2025.0
431,"anesthesia, anaesthesia, desflurane, propofol, sevoflurane",3,2025.0
432,"nafld, pancrelipase, ldpphrt, nonalcoholic, fat",3,2025.0
433,"dop, collagen, multiphoton, fiber, polychromatic",4,2025.0
434,"ril, lymphopenia, lymphocyte, medulloblastoma, proton",3,2025.0
435,"sirt, nelm, radioembolization, yttrium90, liverpfs",6,2025.0
436,"cf, glucose, cea, ldl, acca",1,2025.0
437,"leiomyosarcoma, smooth, leiomyoma, originate, uterine",2,2025.0
438,"qty, watersoluble, olfactory, megacomplex, alphafold3",2,2025.0
439,"nrf2, ezh2, nrf2ezh2, panintopdac, oxidative",3,2025.0
440,"bile, bas, channel, acids, eb",3,2025.0
441,"lnps, mrna, delivery, catp, lipid",7,2025.0
442,"gctb, nccgctb11c1, nccgctb12c1, pgly35leu, h33a",1,2025.0
444,"satr, nutritional, adipose, transplantation, transplant",3,2025.0
445,"cdh23, budding, slc27a2, ceacam6, ecadherin",3,2025.0
446,"cryptic, peptides, cancerrestricted, nchlap, antigens",5,2025.0
447,"e27, e12, glp1r, exendin939, e09",1,2025.0
449,"leukemoid, reactions, plasmacytoma, complicated, myeloid",2,2025.0
450,"hdlc, pnens, cholesterolcholesterol, remnant, cholesterol",3,2025.0
451,"er, recurrence, 043949, 035886, dasinel",5,2025.0
452,"cholangiocarcinoma, intrahepatic, cca, 12dichloropropane, phl",4,2025.0
453,"mesopancreas, pcs, plexus, sma, nerve",4,2025.0
454,"stroke, ischemic, ischaemic, comorbid, unresectable",4,2025.0
455,"retroperitoneal, liposarcoma, rlps, dedifferentiated, left",4,2025.0
456,"macrophages, macrophage, polarization, macrophagetargeted, colonization",4,2025.0
457,"microangiopathy, tma, thrombotic, eculizumab, gitma",6,2025.0
458,"lat1, amino, nanvuranlat, transporter, lysine",4,2025.0
459,"nts, seeding, needle, eusfna, puncture",2,2025.0
460,"gnri, nutritional, geriatric, octogenarian, pmv",5,2025.0
461,"foxq1, foxr2, lrg1, forkhead, box",3,2025.0
462,"sptan1, krt19, bcl11a, paad, nfrgs",3,2025.0
463,"gallic, rats, diabetic, lagj, prediabetic",2,2025.0
464,"mirnas, bloodbased, ml, mirna, learning",2,2025.0
465,"mri, ipmns, 055t, gwet, vmi",3,2025.0
466,"sinonasal, bone, cheek, cave, meckels",5,2025.0
467,"pni, invasion, neural, severity, lama3",7,2025.0
468,"perfusion, bf, noise, gtbf, ct",2,2025.0
469,"bard1, atm, repair, dna, syn",5,2025.0
470,"sox10, sox9, cmtm7, sox, isox9i",3,2025.0
471,"adh1c, steatotic, lipidrelated, lipid, hcc",2,2025.0
472,"unconventional, electroacupuncture, chm, mistletoe, me",1,2025.0
473,"ttpal, foundings, immuneregulatory, deg, immune",1,2025.0
474,"statins, supmutsup, ikrasi, conjugates, supwtsup",2,2025.0
475,"conversion, surgery, ugi, mpdac, unresectable",4,2025.0
476,"wholecourse, chinese, china, edition, encephalopathy",3,2025.0
477,"tobacco, smokeless, attributable, tbl, russian",5,2025.0
